,id
0,1353852691118776322
1,1353850458834690049
2,1353850237123760136
3,1353843564426485761
4,1353842673669468160
5,1353819834203693056
6,1353808564343762944
7,1353801688931557377
8,1353798597439942656
9,1353794485214277632
10,1353792084377919488
11,1353783842188869633
12,1353765580671770629
13,1353744916677988352
14,1353725254837760000
15,1353722097831464960
16,1353713955420725248
17,1353711137108287498
18,1353703833466236928
19,1353703566029053953
20,1353700252113641472
21,1353699616026456071
22,1353699243115094016
23,1353695174048813056
24,1353694765829804033
25,1353692160600788992
26,1353689796464541698
27,1353687478323048448
28,1353686681103314944
29,1353683221909622784
30,1353682182930370561
31,1353681544955609088
32,1353679985500938240
33,1353677894665572353
34,1353677139250475010
35,1353676897188802561
36,1353676872098439168
37,1353675925636964353
38,1353675736180260865
39,1353675561797906432
40,1353675461449064449
41,1353675253864665090
42,1353675211523182593
43,1353675165461139462
44,1353675037119807488
45,1353674939262492674
46,1353674226591543296
47,1353646847219412992
48,1353646748909113345
49,1353571428453425152
50,1353571393212801024
51,1353570315629076480
52,1353413166454231042
53,1353413146514481152
54,1353398863214874625
55,1353299981021622272
56,1353299702536671232
57,1353244356011040770
58,1353240688880726016
59,1353225529655128065
60,1353225526874263553
61,1353110995758100480
62,1353109117183864832
63,1353105047731773440
64,1353068991674126338
65,1353068858140053504
66,1352947326189326337
67,1352918472834117633
68,1352777842023665670
69,1352773888548216833
70,1352698975116255232
71,1352696602008416258
72,1352693095838707712
73,1352690000652099584
74,1352680759207882753
75,1352563025761374211
76,1352562997487538178
77,1352544575362101251
78,1352543083943096321
79,1352542856867536898
80,1352542835845652480
81,1352542824604946432
82,1352542803503370242
83,1352542792677945345
84,1352542780342452225
0,1352542274798768128
1,1352542106254888960
2,1352541926050811905
3,1352541661730009092
4,1352541513767510016
5,1352541382796222465
6,1352281884940771329
7,1352230636929605635
8,1352228311817191425
9,1352220374390493184
10,1352212596984668168
11,1352065886836895750
12,1351990238852358145
13,1351878302424846341
14,1351877912199368708
15,1351789583164436482
16,1351778538165252101
17,1351752338730590208
18,1351740865887264769
19,1351703544802504704
20,1351679940178022401
21,1351615696149618702
22,1351607651520528384
23,1351600692469911561
24,1351519958224805896
25,1351519942806544391
26,1351517265607471104
27,1351502382136496128
28,1351480876538998784
29,1351295131060744203
30,1351293193929838603
31,1351293016103903235
32,1351281773855051778
33,1351281183372562433
34,1351265670772748288
35,1351263403998801920
36,1351260511615254529
37,1351260240264769537
38,1351260171448823809
39,1351053735481511938
40,1351043061116260358
41,1350983524107640835
42,1350903270471041025
43,1350845768853311491
44,1350782753663406083
45,1350691833760899072
46,1350625506622910464
47,1350611249415872513
48,1350590109582848002
49,1350588888218218502
50,1350588402492723201
51,1350534265675542528
52,1350453481904234498
53,1350389700025085952
54,1350282600221274113
55,1350282003522863104
56,1350253979696046086
57,1350253723344203778
58,1350144329994612736
59,1350076515883634692
60,1350040002546302977
61,1349823010967060483
62,1349816102382166017
63,1349802177045401609
64,1349789238200569859
65,1349773429784801285
66,1349764907215048706
67,1349757867063185409
68,1349736547390681093
69,1349736382311358464
70,1349500460219076608
71,1349478779501080576
72,1349386571397652484
73,1349386511792410627
74,1349353155759403009
75,1349242302942818305
76,1349136246665187328
77,1349132082920841216
78,1349126964733472770
79,1349101138570829825
80,1349101118878453760
81,1349059124055732227
82,1349049498643820547
83,1349036206080856064
84,1349004502842695684
85,1348998631307829249
0,1348967818952388610
1,1348959449579458560
2,1348933274140368896
3,1348921929500151810
4,1348921379551399936
5,1348806256258113536
6,1348793204963995648
7,1348713860434427907
8,1348708654556590081
9,1348702957420867585
10,1348700336291258376
11,1348478087374249984
12,1348416588702228484
13,1348366556175212568
14,1348334906095624192
15,1348327525458481153
16,1348307191888027651
17,1348261134554566656
18,1348238662337761280
19,1348213596757643264
20,1348111875867725826
21,1348045137784442881
22,1347987477609537536
23,1347987253574987776
24,1347986736383733762
25,1347893976381202433
26,1347820708748009475
27,1347760923990085636
28,1347717226229600258
29,1347400318670278657
30,1347354001889755136
31,1347328494951272449
32,1347278922547920906
33,1347278040368234496
34,1347275378373644289
35,1347267369232580609
36,1347231429042827265
37,1347229011727044609
38,1347206429606871040
39,1347155881893494785
40,1347128923683835905
41,1347111012722298880
42,1347110996641419264
43,1347110984473710593
44,1347110968480862208
45,1347110952341180417
46,1347110939561086978
47,1347110883554562051
48,1347110858900467713
49,1347110814742769669
50,1347110593904267264
51,1347110543627177984
52,1347110435657379840
53,1347110298700795904
54,1347110090000588803
55,1347109964003774467
56,1347109802258829314
57,1347109663200825345
58,1347109454475448320
59,1347109309025382400
60,1347108160121708547
61,1347108020250021890
62,1347107923600687112
63,1347107704607707136
64,1347012587267870721
65,1347012197763805184
66,1347010913853837312
67,1347009903991390208
68,1346986781862887424
69,1346919166847164418
70,1346897554043236355
71,1346873397884710915
72,1346871107152998400
73,1346863837278924800
74,1346850713838759936
75,1346850475845550080
76,1346841785352519680
77,1346841344661184514
78,1346837755993731072
79,1346796461552529410
80,1346776265693548544
81,1346705591570464769
82,1346656793381007363
83,1346643047182860295
84,1346641717693349888
85,1346614164672958471
86,1346614095500468231
87,1346588078518005767
88,1346529354340294656
89,1346482793631547394
90,1346410226854088704
91,1346410210064261122
92,1346410190070050818
0,1346389683169853440
1,1346388993567547394
2,1346388427638497280
3,1346226983819087874
4,1346226166148067329
5,1346217132124745730
6,1346192226624413699
7,1346184284332314625
8,1346174607460610048
9,1346151058943463424
10,1346143024896733184
11,1346117252131729409
12,1346095562471464960
13,1346095427892998145
14,1346093723797618688
15,1346071593982824448
16,1346071491666976768
17,1346058413092978689
18,1346057967120994304
19,1346054699724595200
20,1346050894933049346
21,1346048467680989185
22,1346039314421956608
23,1346039044229234694
24,1346033598223233024
25,1346000592238350336
26,1345993076880384000
27,1345943942664052737
28,1345933009086767104
29,1345908528725307395
30,1345907858152460288
31,1345907818650456065
32,1345905307290132483
33,1345706035751899136
34,1345549666998317056
35,1345549004705202176
36,1345548428932120576
37,1345477514207047684
38,1345447389163900929
39,1345437543529992192
40,1345436369179582466
41,1345408945272320000
42,1345126693053341698
43,1345085392387620864
44,1345078792637751296
45,1345078297760157696
46,1345073826577715201
47,1345071683850416130
48,1345069948398411776
49,1345060157991084036
50,1345006734134403072
51,1344950549771407360
52,1344949831601704960
53,1344833211516391426
54,1344819861642477569
55,1344809260706897920
56,1344808497423273987
57,1344808397246517251
58,1344808131646418945
59,1344808131113709568
60,1344805967054032896
61,1344796981185675264
62,1344732990287572995
63,1344732843059138563
64,1344685231580831751
65,1344596467252682753
66,1344596429831086081
67,1344499789581475840
68,1344491137638174725
69,1344334446519083013
70,1344334359923449857
71,1344283182087217152
72,1344257962974584833
73,1344257961045217286
74,1344250211116453889
75,1344250209015128065
76,1344206076036534279
77,1344066679932940289
78,1344065991857352712
79,1344057366367657986
80,1344048661072805894
81,1343963801901789184
82,1343948736771317760
83,1343942517755150338
84,1343929829369012228
85,1343925159456071682
0,1343584712804061184
1,1343563370058952704
2,1343534086606864387
3,1343471076395909120
4,1343354898579152896
5,1343337523649589256
6,1343249124515344387
7,1343247986424487937
8,1343239273282211843
9,1343203361487802368
10,1343175489167319042
11,1343152855679725568
12,1343115163092791302
13,1343067475496284162
14,1342959012355182595
15,1342958499504955392
16,1342954383504408576
17,1342933189212430336
18,1342885178826514439
19,1342883045372784641
20,1342882543520116741
21,1342879253126410240
22,1342877686314766338
23,1342875714958356481
24,1342875669081042944
25,1342875651339120642
26,1342875629021237248
27,1342875611426136068
28,1342875580312772609
29,1342875552030593026
30,1342875352096505859
31,1342875098412421123
32,1342874948357025793
33,1342874774779928576
34,1342874752747261958
35,1342874702189047809
36,1342874686988955649
37,1342874643158413312
38,1342874610157629440
39,1342874536027582465
40,1342874483196129283
41,1342874360714055680
42,1342874328799600646
43,1342874284834902017
44,1342874251116871681
45,1342874238127104000
46,1342874173719388160
47,1342874061471428612
48,1342873988477939714
49,1342873944500690945
50,1342873604665597952
51,1342872171006324736
52,1342872027858935810
53,1342870340263800833
54,1342866192499806208
55,1342854970865930242
56,1342854108277968896
57,1342849382320762881
58,1342848128978829314
59,1342824840609325058
60,1342779067616129030
61,1342638315644678144
62,1342607078632914950
63,1342606804006670337
64,1342560674468278274
65,1342441651969654785
66,1342393779597279233
67,1342381056272584710
68,1342373522627321856
69,1342298474663063556
70,1342214168762576896
71,1342214056237805571
72,1342213957893894146
73,1342177783963930624
74,1342174401823973376
75,1342171447700172806
76,1342164298659979268
77,1342164086210048000
78,1342163352546639873
79,1342146759800315906
80,1342137108073488384
81,1342135161866100737
82,1342126852748533763
83,1342120763319578629
84,1342111049776971777
85,1342032288264183811
86,1342026150458101761
87,1341923785578958848
88,1341897619153379328
89,1341884411529183232
90,1341726602544209921
91,1341705486966661122
0,1341700123575857158
1,1341699545596628992
2,1341470733231382532
3,1341442871568838665
4,1341420061290991616
5,1341410686094684160
6,1341383253601570816
7,1341381543197954048
8,1341381227652116481
9,1341364225948569602
10,1341353851291652096
11,1341341997261590531
12,1341341747104911360
13,1341302900472033280
14,1341285415605608448
15,1341249655577952258
16,1341215381676052482
17,1341211308612575234
18,1341211163330289665
19,1341211160406872064
20,1341173060758630403
21,1341152222512603136
22,1341112858873114626
23,1341111746791170049
24,1341102486229278723
25,1341096880361521155
26,1340977160358514688
27,1340905067977863168
28,1340905040148619266
29,1340904907067564032
30,1340904847361662978
31,1340669477147430912
32,1340511639120924672
33,1340489929428766720
34,1340485440693018626
35,1340318355136401408
36,1340304079831109632
37,1340197940086890496
38,1340106629623136256
39,1340041879681970176
40,1340020765626953734
41,1339907726378475521
42,1339904876202127362
43,1339726674494062593
44,1339568318190120961
45,1339564729430368257
46,1339534953491525632
47,1339529622623375361
48,1339529191759380480
49,1339529170313830400
50,1339529133575950336
51,1339512404691062785
52,1339385027625283585
53,1339354328482648069
54,1339347725003882501
55,1339314298024321024
56,1339298623515992071
57,1339281522977890307
58,1339265358272802816
59,1339195190414700545
60,1339193297248669697
61,1339193006264639490
62,1339192751162847232
63,1339186793556668416
64,1339185140539547648
65,1339133522406240256
66,1339110771884756992
67,1339063472357736449
68,1339028644434472960
69,1338975046866440194
70,1338940377676599303
71,1338902142489387008
72,1338882939032104960
73,1338882117476835328
74,1338868694215057408
75,1338865646000504835
76,1338860139265212422
77,1338853328470597632
78,1338763799046844417
79,1338750564591656962
80,1338728681645215744
0,1338656142642180096
1,1338624289340182530
2,1338623497594163200
3,1338621491131285506
4,1338621240597213192
5,1338619279860752385
6,1338618795783577601
7,1338616847780859906
8,1338574259006922754
9,1338523702145785857
10,1338504211735179265
11,1338501224035995648
12,1338493727204122627
13,1338475312305278977
14,1338393907533672449
15,1338278117522112513
16,1338262565361692672
17,1338213955106435081
18,1338042788366061568
19,1337791973953064960
20,1337762936371224576
21,1337741445751472129
22,1337478673205702657
23,1337478597586657280
24,1337478398751494145
25,1337478303058432003
26,1337478176373608452
27,1337478160783466496
28,1337478159000866821
29,1337478156522057730
30,1337478154412314627
31,1337478145298067462
32,1337478142605266945
33,1337478132991979528
34,1337478131071000578
35,1337478127157710852
36,1337478120509681665
37,1337478118177705988
38,1337470816733323264
39,1337437705505042433
40,1337418521710637064
41,1337400402929614848
42,1337392461065277441
43,1337390741790879746
44,1337371113475739649
45,1337347837370261504
46,1337342119128821761
47,1337248670853586948
48,1337219257806053376
49,1337190358350966784
50,1337152920043872257
51,1337149236203413513
52,1337138552786853890
53,1337132795748102167
54,1337122987393355777
55,1337120480227160064
56,1337068248806940682
57,1336985517255061505
58,1336919599397306368
59,1336891879049334784
60,1336825191494770690
61,1336825137736392707
62,1336824976394117120
63,1336824667605241859
64,1336820499439964165
65,1336818554507653120
66,1336799100361187331
67,1336799065238024203
68,1336798968282550272
69,1336781242704924672
70,1336763118408634370
71,1336756163220819974
72,1336756149685719055
73,1336755997730279425
74,1336755940570312707
75,1336755926250958849
76,1336755793228607492
77,1336755678413787136
78,1336755644184088580
79,1336754681226252288
80,1336749122855038978
81,1336737831918526464
82,1336730406314520578
83,1336730022636294148
84,1336681617000189957
85,1336681110420541440
86,1336649840089059329
87,1336635987032731648
88,1336632430732718081
89,1336629411613904899
90,1336628291424321537
91,1336594192466931712
92,1336551870777745410
93,1336521327793098754
94,1336516801379758080
95,1336491600000643073
96,1336461942525931526
97,1336460321318445060
98,1336424748587343885
0,1336408243317350400
1,1336407860343959553
2,1336406417662767104
3,1336395599021830149
4,1336393854208122881
5,1336391259389374464
6,1336368528786591750
7,1336351001608065025
8,1336348146427899906
9,1336344095954935808
10,1336342989174673408
11,1336342907331067904
12,1336326797114261507
13,1336314264340983808
14,1336294553637294083
15,1336283724808417281
16,1336281239062450177
17,1336278854701346816
18,1336245468800688128
19,1336244400385445890
20,1336224727065636867
21,1336222667448352768
22,1336202343029895168
23,1336187484267556864
24,1336187170927874048
25,1336173627788541955
26,1336173261965561856
27,1336155686728855560
28,1336149752908484609
29,1336132182172110850
30,1336096475802193922
31,1336095870723497984
32,1336080943711391746
33,1336080715981656073
34,1336070822256062465
35,1336067835764776960
36,1336051049585664001
37,1336050864264523784
38,1336020569402212352
39,1336015483217141760
40,1336003419753078784
41,1335998901070024707
42,1335995505734717440
43,1335961258508636163
44,1335949491648815106
45,1335930223196561408
46,1335930201684008966
47,1335930189063331840
48,1335930173158518784
49,1335930069546541057
50,1335930056108019716
51,1335930041331568642
52,1335930024743071747
53,1335929699533524993
54,1335919185633763330
55,1335843723897307136
56,1335807332945682432
57,1335806960550043648
58,1335803428480507907
59,1335789251737227264
60,1335733550046457857
61,1335732978736115713
62,1335727827338059776
63,1335719584742002688
64,1335716948991217672
65,1335713688578383880
66,1335635653179142146
67,1335608554422755337
68,1335606168492773376
69,1335599967654785026
70,1335595990770999296
71,1335425640577765376
72,1335338795139387393
73,1335317272743849988
74,1335311756558741505
75,1335308981292519427
76,1335280100133179396
77,1335267572363784193
78,1335257517908234245
79,1335246272891064322
80,1335223776141688833
81,1335199524403302401
82,1335174860222439425
83,1335144776451182592
84,1334976395051749377
85,1334972056178462729
86,1334965019629543424
87,1334900997156696066
88,1334897772080803843
89,1334810463998119937
90,1334763248223219714
91,1334730500540301314
92,1334678321473392640
93,1334645006439772160
94,1334642903646429184
0,1334594243776696320
1,1334582527193997312
2,1334582296784089088
3,1334581933276327936
4,1334581444069498883
5,1334581020507713538
6,1334580795999195136
7,1334580757998788608
8,1334580589463158784
9,1334579637964447750
10,1334578577568837635
11,1334523706723495941
12,1334516079620722690
13,1334510725436497923
14,1334510125751656453
15,1334470867313520640
16,1334434107523141632
17,1334428487827025920
18,1334428184004026368
19,1334427802708242433
20,1334427386721443842
21,1334426651065634816
22,1334417548352364547
23,1334365119623491587
24,1334266192413007874
25,1334231397859426304
26,1334230830714064896
27,1334220185683824640
28,1334213302713462784
29,1334197009989988354
30,1334180710886891520
31,1334174556681068546
32,1334173837748039683
33,1334166416912736264
34,1334150711815401478
35,1334150698892660737
36,1334150647357255681
37,1334150629678313477
38,1334150568076566529
39,1334150545385418755
40,1334150484907667465
41,1334146599258370048
42,1334145118320926722
43,1334141848596656131
44,1334141716677468163
45,1334135742864498693
46,1334135038376509440
47,1334131066454437889
48,1334130110333669382
49,1334114848389685249
50,1334110922365833216
51,1334100129264132096
52,1334093197060964353
53,1334085233696673793
54,1333939796272582656
55,1333938837412663296
56,1333935620792651776
57,1333892699569709057
58,1333889205878054915
59,1333878226389700610
60,1333867086783815680
61,1333798805792198666
62,1333797344173645827
63,1333792649577328643
64,1333760586082082818
65,1333756354733989892
66,1333737946114109441
67,1333732800730578951
68,1333723268184993794
69,1333518161027674112
70,1333502989391237126
71,1333485754903896065
72,1333483525362888709
73,1333483426717065220
74,1333483142594883585
75,1333450006968348678
76,1333317473265967104
77,1333268000158388225
78,1333255101369073670
79,1333253720629420032
80,1333154302462976002
81,1333149363372220426
82,1332980972242038784
83,1332851210693603336
84,1332841182595063810
85,1332821802943438851
86,1332809147939770370
87,1332780929216077834
88,1332711160525807617
89,1332710770686222336
0,1332637337906503680
1,1332637324090466307
2,1332637311264239619
3,1332637295816675329
4,1332637214107443200
5,1332637200224296961
6,1332631177925173251
7,1332631010350129154
8,1332630996433440768
9,1332623377912172544
10,1332622753904648193
11,1332566891936718851
12,1332517746362388482
13,1332506996369723393
14,1332468051384676353
15,1332460069259259905
16,1332451169520689154
17,1332440192251088896
18,1332429481483644929
19,1332420131637620736
20,1332413443966705669
21,1332406618013593602
22,1332343540274372609
23,1332331219346812928
24,1332311637131489281
25,1332274705118752769
26,1332272842772135939
27,1332272749348175872
28,1332272707950415873
29,1332225793330716674
30,1332221033605189633
31,1332216470022008832
32,1332201218773569536
33,1332196556456538112
34,1332177935424319488
35,1332119148000849921
36,1332115042263822336
37,1332062401911545859
38,1332062154166562817
39,1332007743092383753
40,1331842659279724547
41,1331829315957211137
42,1331781229331419138
43,1331738865275637767
44,1331738636728012805
45,1331738313972207617
46,1331738100062621696
47,1331711077902667776
48,1331680215312064514
49,1331670216439377922
50,1331660758783041541
51,1331660635399139329
52,1331572583687462912
53,1331465309417402369
54,1331390666035712000
55,1331303518137970695
56,1331298495693615107
57,1331243401191288834
58,1331242815532232704
59,1331239401498808322
60,1331218581141512197
61,1331188242939588608
62,1331032309034848263
63,1331032246938165248
64,1331030210578325504
65,1331029622566359042
66,1331029599090860036
67,1331015215622733828
68,1330977954382405634
69,1330965810463072261
70,1330955248073011200
71,1330953375698083840
72,1330943125200703491
73,1330938410593378304
74,1330937460101091332
75,1330937425904939008
76,1330935743737450496
77,1330935670139981824
78,1330933123031441408
79,1330929882713518083
80,1330929868129914881
81,1330929107526410241
82,1330927678594162688
83,1330910119341686784
84,1330878302194569216
85,1330869327755677696
86,1330868919813468160
87,1330840764344111112
88,1330839771955027969
89,1330806846895124481
0,1330789750706495491
1,1330754492820639745
2,1330753300006797312
3,1330753238073634820
4,1330753178938142724
5,1330733569803657225
6,1330721052029300736
7,1330610907446034432
8,1330603567363842051
9,1330485287701639168
10,1330450129753608192
11,1330445689789292545
12,1330443868454662144
13,1330407438294532096
14,1330407416320540673
15,1330407391788212224
16,1330407363803717632
17,1330407123491012609
18,1330407091320852485
19,1330407065123131392
20,1330406913704509440
21,1330406643683778561
22,1330406457905278982
23,1330406213452873729
24,1330406061422080000
25,1330404861012307969
26,1330404835997478916
27,1330404802287857664
28,1330404738152554496
29,1330387056103542784
30,1330386640024420352
31,1330386277019992064
32,1330385981527248904
33,1330361824328392704
34,1330361751221616641
35,1330361542529982477
36,1330361507423670276
37,1330361393367826433
38,1330294527127597073
39,1330265751446548481
40,1330223474858733569
41,1330206413843542016
42,1330179847033921537
43,1329977666456285184
44,1329955893568409601
45,1329946825315426304
46,1329933640197804032
47,1329913643996241925
48,1329910619034759168
49,1329910125885337605
50,1329910091735330818
51,1329909591254200320
52,1329903647250059265
53,1329903065466593281
54,1329887314093469696
55,1329887119607738372
56,1329885025236639744
57,1329884928234975242
58,1329858771015897088
59,1329823335514058752
60,1329804286616715264
61,1329791503707693056
62,1329786180737626113
63,1329773402169683969
64,1329751508406198275
65,1329751334703099905
66,1329681134129713152
67,1329623218555072514
68,1329623193284435970
69,1329617958147141638
70,1329612714256314374
71,1329608283175444480
72,1329548804497010694
73,1329542952549576710
74,1329521895730016257
75,1329520953701900298
76,1329497517638246401
77,1329472666256936960
78,1329472026134802434
79,1329471379813502977
80,1329467722632196099
81,1329451800911605761
82,1329435546804957190
83,1329435242613108742
84,1329433752439828484
0,1329431046220345344
1,1329426280291430400
2,1329424371098771460
3,1329423941241335810
4,1329401276443090945
5,1329320369279393795
6,1329318440365121536
7,1329252634717544450
8,1329241685646315522
9,1329211321922031616
10,1329186374059134976
11,1329066881282580482
12,1329044481409118208
13,1328878402485559297
14,1328851540535357441
15,1328845918519631872
16,1328844057100103680
17,1328839757405806594
18,1328839711905943561
19,1328820879023874054
20,1328812098357518337
21,1328795715913584643
22,1328769131487891457
23,1328767879060262917
24,1328765160840957957
25,1328761252835954690
26,1328758039491567617
27,1328756315355832321
28,1328736383159193601
29,1328708525212700672
30,1328705219404959745
31,1328552158082437126
32,1328544733153558533
33,1328528940785303555
34,1328485133528166405
35,1328482429774958592
36,1328398608476073984
37,1328396581876490241
38,1328388220938309645
39,1328387423554969625
40,1328386068715102208
41,1328384211452125185
42,1328329344528297987
43,1328240394463825922
44,1328240188116623360
45,1328222770329686018
46,1328117642771763200
47,1328088591264862208
48,1328088549573406728
49,1328059275176939520
50,1328024616758108161
51,1327872732445413376
52,1327860768289636353
53,1327788902179086336
54,1327788759241383942
55,1327788699309010944
56,1327780754449985536
57,1327779769832923136
58,1327777785037860871
59,1327777766104829952
60,1327769866430976000
61,1327739121729556480
62,1327704919688818689
63,1327704410693177345
64,1327693232986329090
65,1327606047784148993
66,1327538240962797569
67,1327475625771167744
68,1327450396386738176
69,1327429634682707968
70,1327421018948866048
71,1327417170381385730
72,1327357306217107459
73,1327295359744294912
74,1327284488565448704
75,1327276092969783296
76,1327275148932644864
77,1327274700070739970
78,1327205714239107073
79,1327203572325421056
80,1327190743362932738
81,1327182697450627072
82,1327168073917403136
83,1327115882858827776
84,1327091705854640129
85,1327073009367085056
86,1327057639503704072
87,1326955474273570818
0,1326954919681732613
1,1326948336780324865
2,1326937025413582853
3,1326933164984557576
4,1326749950667972609
5,1326749148264103936
6,1326748261193904128
7,1326710064481234946
8,1326651611758780416
9,1326650984639193089
10,1326584455859875840
11,1326561119423655937
12,1326457378578030593
13,1326443478948196354
14,1326418474374148096
15,1326294808550379520
16,1326289812257726466
17,1326285028683247616
18,1326257262592094208
19,1326254982849417216
20,1326254674803044352
21,1326254655148617729
22,1326245849991671810
23,1326200059273367553
24,1326174199292026883
25,1326158293035847682
26,1326145323853602819
27,1325997813503676416
28,1325941387142033408
29,1325917120329297920
30,1325912937878392839
31,1325906748755095552
32,1325904375508824064
33,1325896810225917956
34,1325882309816573954
35,1325860131582644225
36,1325788781283332098
37,1325787452024479746
38,1325773936894877696
39,1325773793374187526
40,1325757879186575361
41,1325756991793401856
42,1325756508827693058
43,1325755972766330883
44,1325703642712862721
45,1325688282169085953
46,1325629430933430273
47,1325625680285982722
48,1325590313826574338
49,1325576824538140679
50,1325547399251636228
51,1325541091735695361
52,1325537744714682371
53,1325526298505195523
54,1325522047561310235
55,1325508391427600398
56,1325423419765223425
57,1325415675616251904
58,1325399785369726988
59,1325398372035997696
60,1325325819514818561
61,1325325796521635840
62,1325325769204137984
63,1325325743610494979
64,1325325486440943617
65,1325325455843491840
66,1325325219658043393
67,1325324780409548801
68,1325324614730346496
69,1325324400833425408
70,1325324258029887488
71,1325322954079526912
72,1325322931124072448
73,1325322920416186373
74,1325310597995458561
75,1325310525220163584
76,1325310164073738242
77,1325302014293762049
78,1325255519213391873
79,1325253964250533888
80,1325250940245594112
81,1325244057954738176
82,1325235968547328000
83,1325201908823371777
84,1325194139437248512
85,1325191197321646081
86,1325190986197164032
87,1325190796291747840
88,1325190264021946368
89,1325182258291019776
90,1325153818166882305
91,1325150853225828355
92,1325118441481760770
93,1325118005043490816
0,1325090164356632576
1,1325068149855805441
2,1325065496392314880
3,1325064169431896066
4,1325056881350438912
5,1325055646312460290
6,1324932705776148481
7,1324927727091281920
8,1324922267458007040
9,1324890076514553856
10,1324886061898723328
11,1324844042224463872
12,1324827528788398081
13,1324822457702883329
14,1324819275610292227
15,1324813859870441472
16,1324813789498380289
17,1324812481475317760
18,1324812392539324422
19,1324778933531910145
20,1324760337372090369
21,1324758625600983040
22,1324572105648840710
23,1324554000209833984
24,1324477312939810816
25,1324466831369871360
26,1324464758377062407
27,1324445371779764224
28,1324409164475428864
29,1324377175525597187
30,1324267664995422208
31,1324266845092958210
32,1324265283058585600
33,1324257007935901697
34,1324196386548703232
35,1324122015327027203
36,1324090162637426691
37,1324087915975188482
38,1324085244102909953
39,1324084667927113732
40,1324059710690070529
41,1324043537957179392
42,1324037995729723399
43,1324031441215217664
44,1324023213349834754
45,1324020579335286795
46,1324019839959269378
47,1323791466586583040
48,1323783252562399232
49,1323782727850745856
50,1323743537159196672
51,1323675802802647041
52,1323631128192946178
53,1323630999738212354
54,1323630940506247169
55,1323630862768971776
56,1323572756882071552
57,1323558007981154304
58,1323404709793771524
59,1323380488954802176
60,1323363033209593857
61,1323362164929941505
62,1323245443204218880
63,1323245391563948032
64,1323245332680069121
65,1323244966047612929
66,1323132413451579393
67,1323048551140757504
68,1323047821579296768
69,1322984057953767429
70,1322938835534258182
71,1322910411545583617
72,1322630432253497349
73,1322629032857526273
74,1322586941007736832
75,1322499513400102912
76,1322343054494195712
0,1322341953565057026
1,1322291849449607169
2,1322254108238082048
3,1322241066872037384
4,1322212935993712640
5,1322202016945459206
6,1322151059163369474
7,1322058039554306053
8,1321907360001122308
9,1321887816519872512
10,1321887441289052160
11,1321885951518412801
12,1321860101381197826
13,1321859351787745280
14,1321857405240504320
15,1321843940027363328
16,1321841672729276416
17,1321840124464910342
18,1321794825839149059
19,1321766448503627776
20,1321755872968740872
21,1321742813885857799
22,1321732322757091328
23,1321731200256483334
24,1321721872627699714
25,1321720244390580224
26,1321718983624708096
27,1321717681855307777
28,1321717066953596928
29,1321698064822755328
30,1321645170560032773
31,1321644982529220608
32,1321644322375241728
33,1321643328522326018
34,1321642635577143296
35,1321486684479836164
36,1321447339815538688
37,1321446371011055619
38,1321411538419216385
39,1321385300573212676
40,1321372447233495040
41,1321372185047506946
42,1321371438004248576
43,1321249574745296896
44,1321185082456133639
45,1321164921523130370
46,1321164119253393410
47,1321154531145715715
48,1321095523596718080
49,1321095153294200833
50,1320971439340748800
51,1320832271402717185
52,1320827299839774721
53,1320796059510181889
54,1320764657070723072
55,1320724070544166912
56,1320715370731327489
57,1320658108084113408
58,1320498017913417729
59,1320497599925919744
60,1320493481442242560
61,1320482243832385541
62,1320482095878279173
63,1320476464924495873
64,1320474959559462914
65,1320466127139622913
66,1320464886527393792
67,1320460808720125953
68,1320459709313437698
69,1320409903861620737
70,1320405867829862402
71,1320389016231972864
72,1320351589635244034
73,1320350502933102593
74,1320299409473679360
75,1320270866647842816
76,1320266741964996608
77,1320261431988604928
78,1320261398576812033
79,1320261375311032320
80,1320261342041812992
81,1320261316305539073
82,1320261287063027713
83,1320261096192704513
84,1320261038873296896
85,1320260826662531073
0,1320260756588249088
1,1320260158375669760
2,1320259890607058945
3,1320259739846991872
4,1320259638416134145
5,1320259507272839168
6,1320259259918024705
7,1320258440791379969
8,1320242194939138048
9,1320235420517498880
10,1320145877936295937
11,1320143978201780226
12,1320143738719567872
13,1320086154042101762
14,1320086024266129409
15,1320085892397228032
16,1320085700881035266
17,1320085561357590528
18,1320074827504418818
19,1320033749216694272
20,1320008831951360001
21,1319988249234935809
22,1319979399609937920
23,1319928850613239808
24,1319926858889113601
25,1319923584287019010
26,1319785382251118593
27,1319782009384828928
28,1319775604942594048
29,1319771641170202624
30,1319754147529248769
31,1319727886908051456
32,1319709118924468227
33,1319709079141535745
34,1319709044500725766
35,1319686620027801600
36,1319668264071536641
37,1319632929354620928
38,1319617953474686978
39,1319555638016528384
40,1319544159024402433
41,1319394747941851136
42,1319352379783979013
43,1319348922079379458
44,1319340272275345408
45,1319335550285979653
46,1319317045352239106
47,1319311577791795205
48,1319308081600266240
49,1319299665943298049
50,1319264668972625920
51,1319163686498553858
52,1319138809271955456
53,1319138090921959425
54,1319137732636119042
55,1319137415781584896
56,1319136763986776064
57,1319136512798265344
58,1319136357244194816
59,1319136016930869249
60,1319135387189710853
61,1319135099271729152
62,1319131313425842181
63,1319130943446257664
64,1319127688687345665
65,1319083050928541696
66,1319082306301165568
67,1318979545345777664
68,1318942481606676480
69,1318893513346527232
70,1318828458911346689
71,1318783451886071810
